Page Url,Publisher,Agreement ID,Agreement Labeling,Agreement Published,URL,Start Date,End Date,Consortia/Institution,Country,Size,Commnets on size/article output,Cost,Comments on Cost Development,Financial Shift,Risk Sharing,OA Coverage,Fully Open Access Journals Covered,OA License,Article Types,Access Costs,Comments on Acess Costs,Access Coverage,Perpetual Access Rights,Workflow Assessment,Comments on Workflows,Overall Assessment and Comments
https://esac-initiative.org/about/transformative-agreements/agreement-registry/aip2021tuwien/,AIP Publishing,aip2021tuwien,Read & Publish,No,,01/01/2021,12/31/2023,TU Wien,Austria,20,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,,Yes,No,"CC-BY preference, exceptions allowed","Original research articles, Review articles, Proceedings, Letters, other peer-reviewed material",20%-50%,,Yes,Partly (e.g. to core journals only),Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/aip2024tuwien/,AIP Publishing,aip2024tuwien,Read & Publish,No,,01/01/2024,12/31/2026,TU Wien,Austria,18,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,,Yes,No,"CC-BY preference, exceptions allowed","Original research articles, Review articles, Proceedings, Letters, other peer-reviewed material",20%-50%,,Yes,Partly (e.g. to core journals only),Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/wiley2022csiro/,Wiley,wiley2022csiro,Wiley Read and Publish Agreement,No,,01/01/2022,12/31/2024,Commonwealth Scientific and Industrial Research Organisation (CSIRO),Australia,130,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,Open access entitlements projected to cover all article output,Yes,Yes,"CC-BY preference, exceptions allowed","Original research articles, Letters",More than 50%,,Yes,Yes,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/tf2020kemoe/,Taylor & Francis,tf2020kemoe,Offsetting Agreement,"No
",,01/01/2020,12/31/2023,KEMOE,Austria,212,2020-2023,Agreement costs within the range of the previous spending level,On a national level,APCs are offset against the subscription costs,The number of articles is not fixed. Offsetting to the maximum of the subscription costs is possible.,No,No,CC-BY variations allowed,All peer-reviewed articles,More than 50%,," 
",Yes,Deficient,,The open access workflow still needs to be improved
https://esac-initiative.org/about/transformative-agreements/agreement-registry/sn2022kemoe/,Springer Nature,sn2022kemoe,Springer Compact,No,,01/01/2022,12/31/2023,KEMOE/FWF,Austria,1590,,Cost increase,On a national level. Extension to the second transformative agreement with Springer Nature in Austria.,Total sum consisting of reading and publishing fee,The risk is equally shared,No,No,"CC-BY preference, exceptions allowed","Original research articles, Review articles, Review Paper, Brief Communication, Continuing Education",5%-20%,Total sum consisting of reading and publishing fee,Yes,Yes,Ok,,We would like to see the inclusion of the total publishing portfolio
https://esac-initiative.org/about/transformative-agreements/agreement-registry/sc2019kemoe/,Springer Nature,sc2019kemoe,Springer Compact,Yes,https://www.konsortien.at/countersigned_FWF_SNCompact-2019-FWF.pdf,01/01/2019,12/31/202,"KEMOE consortium, FWF",Austria,1500,,Agreement costs within the range of the previous spending level,On a national level. Second transformative agreement with Springer Nature in Austria.,Total sum consisting of reading and publishing fee,The risk is equally shared,No,No,"CC-BY preference, exceptions allowed","Original research articles, Review articles, Review Paper, Brief Communication, Continuing Education",5%-20%,,Yes,Yes,Ok,,"
"
https://esac-initiative.org/about/transformative-agreements/agreement-registry/sage2023kemoe/,SAGE Publishing,sage2023kemoe,License Agreement,No,,01/01/2023,12/31/2025,KEMOE,Austria,120,2019-2022,Cost increase,,"Agreement does not distinguish between read and publish fees (one license fee); unlimited publishing in hybrid OA journals. For Gold OA articles a 10% discount in 2023, 15% discount in 2024 and 20% discount in 2025 is agreed.",No mechanisms for risk sharing have been agreed due to the agreement covering an unlimited amount of (hybrid) articles,Yes,Yes,"CC-BY preference, exceptions allowed","Original research articles, Review articles, Brief Communications, Short Reports, Case Reports and other types",20%-50%,,No,Yes,Ok,In a small number of cases articles for which OA has been approved are first published closed and only made OA after some (sometimes significant) delay. This is exacerbated by the fact that in these cases misleading information is being provided to the authors.,The agreement (in place since 2019) has mostly worked well. The fact that the contract has been made R&P in 2023 and no longer entails invoicing is a big step forward.
https://esac-initiative.org/about/transformative-agreements/agreement-registry/sc2016kemoe/,Springer Nature,sc2016kemoe,Springer Compact,No,,01/01/2016,31/12/2018,KEMOE/FWF,Austria,1300,,Cost increase,Growth in the number of participating institutions/licensed content,Total sum consisting of reading and publishing fee,The risk is equally shared,No,No,"CC-BY preference, exceptions allowed","Original research articles, Review articles",5%-20%,Total sum consisting of reading and publishing fee,Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/sage2019kemoe,Sage,sage2019kemoe,–,No,,01/01/2019,12/31/2022,KEMOE,Austria,150,,Agreement costs within the range of the previous spending level,,Business model: Highly discounted APC,"N.a., due to the discounted APC model",No,No,"CC-BY preference, exceptions allowed","Original research articles, Review articles",More than 50%,,Yes,Yes,Too early to assess,,We would like to see the inclusion of the total publishing portfolio
https://esac-initiative.org/about/transformative-agreements/agreement-registry/degruy2019at/,Walter De Gruyter,degruy2019at,Pilot Programme,No,,01/01/2019,31/12/2021,"University of Graz, University of Klagenfurt, Johannes Kepler University Linz, Paris Lodron University of Salzburg, University of Innsbruck, Medical University of Innsbruck, University of Vienna",Austria,145,,Agreement costs within the range of the previous spending level,,Highly discounted APCs,,Yes,Yes,CC-BY variations allowed,"Original research articles, Review articles",More than 50%,,Yes,Yes,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/thie2021kemoe/,Thieme,thie2021kemoe,Thieme Open Access Agreement – Medical Collection,No,,01/01/2021,31/12/2023,KEMOE,Austria,20,,Agreement costs within the range of the previous spending level,,"The total cost is based on previous subscription fees, but allow an unlimited number of articles to be published open access",The risk is equally shared,Yes,No,"CC-BY preference, exceptions allowed","Original research articles, Review articles",More than 50%,The total cost is based on previous subscription fees,Yes,No,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/degruy2022kemoe/,Walter de Gruyter,degruy2022kemoe,,No,,01/01/2022,12/31/2024,KEMOE,Austria,150,,Agreement costs within the range of the previous spending level,The number of discounted APCs will have an impact on the total value of the deal,Highly discounted APCs,n.a. due to the discounted APC model,Yes,Yes,"CC-BY preference, exceptions allowed","Original research articles, Review articles, Proceedings, Letters, Editorials, not specified in the agreement",More than 50%,,Yes,Yes,Deficient,"The open access workflow and invoicing is handled via CCC’s RightsLink tool: during acceptance, the publisher checks for eligible articles. The publisher then informs the author of the open access option. Following the open access choice, the article appears in the library dashboard for approval/rejection with a corresponding e-mail to the library. After approval, the invoice is sent to the library within a couple of days.
",
https://esac-initiative.org/about/transformative-agreements/agreement-registry/trs2024univie/,The Royal Society,trs2024univie,Read & Publish,No,,01/01/2024,12/31/2024,University of Vienna,Austria,10,,Cost decrease,,Subscriptions partly converted to OA publishing fees,,Yes,Yes,CC-BY mandatory,"Original research articles, Review articles",20%-50%,,Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/trs2022univie/,The Royal Society,trs2022univie,Read & Publish,No,,01/01/2022,12/31/2022,University of Vienna,Austria,10,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,,Yes,Yes,CC-BY mandatory,"Original research articles, Review articles",More than 50%,,Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/trs2023univie/,The Royal Society,trs2023univie,Read & Publish,No,,01/01/2023,12/31/2023,University of Vienna,Austria,12,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,,Yes,Yes,CC-BY mandatory,"Original research articles, Review articles",20%-50%,,Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/trs2021univie/,The Royal Society,trs2021univie,,No,,01/01/2021,12/31/2021,University of Vienna,Austria,10,,Cost increase,,Subscriptions partly converted to OA publishing fees,,Yes,Yes,CC-BY mandatory,"Original research articles, Review articles, Proceedings, Letters, Editorials",More than 50%,,Yes,Yes,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/trs2022sbg/,The Royal Society,trs2022sbg,Royal Society Read & Publish agreement,No,,01/01/2022,12/31/2022,University of Salzburg,Austria,1,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,,Yes,Yes,CC-BY mandatory,"Original research articles, Review articles, Proceedings, Letters, Editorials",More than 50%,,Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/trs2023sbg/,The Royal Society,trs2023sbg,Royal Society Read & Publish agreement,No,,01/01/2023,12/31/2023,University of Salzburg,Austria,1,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,,Yes,Yes,CC-BY mandatory,"Original research articles, Review articles, Proceedings, Letters, Editorials",More than 50%,,Yes,Yes,Ok,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/trs2021sbg/,The Royal Society,trs2021sbg,Royal Society Read & Publish agreement,No,,01/01/2021,12/31/2021,University of Salzburg,Austria,1,,Agreement costs within the range of the previous spending level,,Subscriptions partly converted to OA publishing fees,,Yes,Yes,CC-BY mandatory,"Original research articles, Review articles, Proceedings, Letters, Editorials",More than 50%,,Yes,Yes,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/trs2021ist/,The Royal Society,trs2021ist,Royal Society Read & Publish agreement,No,,01/01/2021,12/31/2023,Institute of Science and Technology Austria,Austria,1,Because of the small amount it could also be zero one year,Agreement costs within the range of the previous spending level,,Subscriptions fully converted to OA publishing fees (access related costs 5% or less),None,Yes,Yes,"CC-BY preference, exceptions allowed",Original research articles,More than 50%,,Yes,Yes,Too early to assess,,
https://esac-initiative.org/about/transformative-agreements/agreement-registry/tf2014kemoe/,Taylor & Francis,tf2014kemoe,Offsetting Agreement,No,,01/01/2014,31/12/2016,KEMOE/FWF,Austria,70,FWF’s APC spend is offset against the institutional subscription costs,Agreement costs within the range of the previous spending level,,FWF’s APC spend is offset against the institutional subscription costs,The number of articles is not fixed. Offsetting to the maximum of the subscription costs is possible.,No,No,CC-BY variations allowed,All peer reviewed articles,More than 50%,,Yes,Yes,Ok,,
